"time","pendingTx","gasPrice","avgTime","avgTime2","safeGas","proposeGas"
"2019-01-16T19:55:02.152286","33584","12.0","50.0","00 hr 00 min 50 secs","2","40"
"2019-01-16T19:55:02.152286","33584","13.0","51.0","00 hr 00 min 51 secs","2","40"
"2019-01-16T19:55:02.152286","33584","14.0","76.0","00 hr 01 min 16 secs","2","40"
"2019-01-16T19:55:02.152286","33584","16.0","79.0","00 hr 01 min 19 secs","2","40"
"2019-01-16T19:55:02.152286","33584","16.0","50.0","00 hr 00 min 50 secs","2","40"
"2019-01-16T19:55:02.152286","33584","17.0","20.0","00 hr 00 min 20 secs","2","40"
"2019-01-16T19:55:02.152286","33584","18.0","29.0","00 hr 00 min 29 secs","2","40"
"2019-01-16T19:55:02.152286","33584","19.0","26.0","00 hr 00 min 26 secs","2","40"
"2019-01-16T19:55:02.152286","33584","20.0","33.0","00 hr 00 min 33 secs","2","40"
"2019-01-16T19:55:02.152286","33584","21.0","35.0","00 hr 00 min 35 secs","2","40"
"2019-01-16T19:55:02.152286","33584","22.0","11.0","00 hr 00 min 11 secs","2","40"
"2019-01-16T19:55:02.152286","33584","23.0","29.0","00 hr 00 min 29 secs","2","40"
"2019-01-16T19:55:02.152286","33584","24.0","33.0","00 hr 00 min 33 secs","2","40"
"2019-01-16T19:55:02.152286","33584","25.0","57.0","00 hr 00 min 57 secs","2","40"
"2019-01-16T19:55:02.152286","33584","26.0","12.0","00 hr 00 min 12 secs","2","40"
"2019-01-16T19:55:02.152286","33584","27.0","16.0","00 hr 00 min 16 secs","2","40"
"2019-01-16T19:55:02.152286","33584","28.0","17.0","00 hr 00 min 17 secs","2","40"
"2019-01-16T19:55:02.152286","33584","30.0","97.0","00 hr 01 min 37 secs","2","40"
"2019-01-16T19:55:02.152286","33584","31.0","48.0","00 hr 00 min 48 secs","2","40"
"2019-01-16T19:55:02.152286","33584","32.0","23.0","00 hr 00 min 23 secs","2","40"
"2019-01-16T19:55:02.152286","33584","32.0","11.0","00 hr 00 min 11 secs","2","40"
"2019-01-16T19:55:02.152286","33584","33.0","12.0","00 hr 00 min 12 secs","2","40"
"2019-01-16T19:55:02.152286","33584","35.0","33.0","00 hr 00 min 33 secs","2","40"
"2019-01-16T19:55:02.152286","33584","36.0","14.0","00 hr 00 min 14 secs","2","40"
"2019-01-16T19:55:02.152286","33584","37.0","13.0","00 hr 00 min 13 secs","2","40"
"2019-01-16T19:55:02.152286","33584","38.0","29.0","00 hr 00 min 29 secs","2","40"
"2019-01-16T19:55:02.152286","33584","39.0","30.0","00 hr 00 min 30 secs","2","40"
"2019-01-16T19:55:02.152286","33584","40.0","18.0","00 hr 00 min 18 secs","2","40"
"2019-01-16T20:00:01.859424","33258","3.0","82.0","00 hr 01 min 22 secs","3","16"
"2019-01-16T20:00:01.859424","33258","4.0","114.0","00 hr 01 min 54 secs","3","16"
"2019-01-16T20:00:01.859424","33258","5.0","76.0","00 hr 01 min 16 secs","3","16"
"2019-01-16T20:00:01.859424","33258","6.0","72.0","00 hr 01 min 12 secs","3","16"
"2019-01-16T20:00:01.859424","33258","7.0","72.0","00 hr 01 min 12 secs","3","16"
"2019-01-16T20:00:01.859424","33258","8.0","65.0","00 hr 01 min 05 secs","3","16"
"2019-01-16T20:00:01.859424","33258","9.0","61.0","00 hr 01 min 01 secs","3","16"
"2019-01-16T20:00:01.859424","33258","10.0","72.0","00 hr 01 min 12 secs","3","16"
"2019-01-16T20:00:01.859424","33258","11.0","57.0","00 hr 00 min 57 secs","3","16"
"2019-01-16T20:00:01.859424","33258","12.0","25.0","00 hr 00 min 25 secs","3","16"
"2019-01-16T20:00:01.859424","33258","13.0","53.0","00 hr 00 min 53 secs","3","16"
"2019-01-16T20:00:01.859424","33258","14.0","20.0","00 hr 00 min 20 secs","3","16"
"2019-01-16T20:00:01.859424","33258","16.0","72.0","00 hr 01 min 12 secs","3","16"
"2019-01-16T20:00:01.859424","33258","16.0","12.0","00 hr 00 min 12 secs","3","16"
"2019-01-16T20:05:05.755613","33563","4.0","18.0","00 hr 00 min 18 secs","4","42"
"2019-01-16T20:05:05.755613","33563","5.0","114.0","00 hr 01 min 54 secs","4","42"
"2019-01-16T20:05:05.755613","33563","6.0","28.0","00 hr 00 min 28 secs","4","42"
"2019-01-16T20:05:05.755613","33563","7.0","99.0","00 hr 01 min 39 secs","4","42"
"2019-01-16T20:05:05.755613","33563","8.0","97.0","00 hr 01 min 37 secs","4","42"
"2019-01-16T20:05:05.755613","33563","9.0","82.0","00 hr 01 min 22 secs","4","42"
"2019-01-16T20:05:05.755613","33563","10.0","39.0","00 hr 00 min 39 secs","4","42"
"2019-01-16T20:05:05.755613","33563","11.0","56.0","00 hr 00 min 56 secs","4","42"
"2019-01-16T20:05:05.755613","33563","12.0","18.0","00 hr 00 min 18 secs","4","42"
"2019-01-16T20:05:05.755613","33563","13.0","65.0","00 hr 01 min 05 secs","4","42"
"2019-01-16T20:05:05.755613","33563","14.0","20.0","00 hr 00 min 20 secs","4","42"
"2019-01-16T20:05:05.755613","33563","16.0","58.0","00 hr 00 min 58 secs","4","42"
"2019-01-16T20:05:05.755613","33563","16.0","50.0","00 hr 00 min 50 secs","4","42"
"2019-01-16T20:05:05.755613","33563","17.0","20.0","00 hr 00 min 20 secs","4","42"
"2019-01-16T20:05:05.755613","33563","18.0","16.0","00 hr 00 min 16 secs","4","42"
"2019-01-16T20:05:05.755613","33563","19.0","16.0","00 hr 00 min 16 secs","4","42"
"2019-01-16T20:05:05.755613","33563","20.0","54.0","00 hr 00 min 54 secs","4","42"
"2019-01-16T20:05:05.755613","33563","21.0","26.0","00 hr 00 min 26 secs","4","42"
"2019-01-16T20:05:05.755613","33563","22.0","46.0","00 hr 00 min 46 secs","4","42"
"2019-01-16T20:05:05.755613","33563","23.0","30.0","00 hr 00 min 30 secs","4","42"
"2019-01-16T20:05:05.755613","33563","24.0","26.0","00 hr 00 min 26 secs","4","42"
"2019-01-16T20:05:05.755613","33563","25.0","62.0","00 hr 01 min 02 secs","4","42"
"2019-01-16T20:05:05.755613","33563","26.0","12.0","00 hr 00 min 12 secs","4","42"
"2019-01-16T20:05:05.755613","33563","27.0","16.0","00 hr 00 min 16 secs","4","42"
"2019-01-16T20:05:05.755613","33563","28.0","17.0","00 hr 00 min 17 secs","4","42"
"2019-01-16T20:05:05.755613","33563","30.0","44.0","00 hr 00 min 44 secs","4","42"
"2019-01-16T20:05:05.755613","33563","31.0","65.0","00 hr 01 min 05 secs","4","42"
"2019-01-16T20:05:05.755613","33563","32.0","23.0","00 hr 00 min 23 secs","4","42"
"2019-01-16T20:05:05.755613","33563","32.0","11.0","00 hr 00 min 11 secs","4","42"
"2019-01-16T20:05:05.755613","33563","33.0","12.0","00 hr 00 min 12 secs","4","42"
"2019-01-16T20:05:05.755613","33563","35.0","48.0","00 hr 00 min 48 secs","4","42"
"2019-01-16T20:05:05.755613","33563","36.0","14.0","00 hr 00 min 14 secs","4","42"
"2019-01-16T20:05:05.755613","33563","37.0","13.0","00 hr 00 min 13 secs","4","42"
"2019-01-16T20:05:05.755613","33563","38.0","70.0","00 hr 01 min 10 secs","4","42"
"2019-01-16T20:05:05.755613","33563","39.0","24.0","00 hr 00 min 24 secs","4","42"
"2019-01-16T20:05:05.755613","33563","40.0","42.0","00 hr 00 min 42 secs","4","42"
"2019-01-16T20:05:05.755613","33563","41.0","65.0","00 hr 01 min 05 secs","4","42"
"2019-01-16T20:05:05.755613","33563","42.0","16.0","00 hr 00 min 16 secs","4","42"
"2019-01-16T20:10:02.471089","34464","2.0","504.0","00 hr 08 min 24 secs","2","50"
"2019-01-16T20:10:02.471089","34464","3.0","502.0","00 hr 08 min 22 secs","2","50"
"2019-01-16T20:10:02.471089","34464","4.0","380.0","00 hr 06 min 20 secs","2","50"
"2019-01-16T20:10:02.471089","34464","5.0","237.0","00 hr 03 min 57 secs","2","50"
"2019-01-16T20:10:02.471089","34464","6.0","14.0","00 hr 00 min 14 secs","2","50"
"2019-01-16T20:10:02.471089","34464","7.0","66.0","00 hr 01 min 06 secs","2","50"
"2019-01-16T20:10:02.471089","34464","8.0","72.0","00 hr 01 min 12 secs","2","50"
"2019-01-16T20:10:02.471089","34464","9.0","83.0","00 hr 01 min 23 secs","2","50"
"2019-01-16T20:10:02.471089","34464","10.0","33.0","00 hr 00 min 33 secs","2","50"
"2019-01-16T20:10:02.471089","34464","11.0","18.0","00 hr 00 min 18 secs","2","50"
"2019-01-16T20:10:02.471089","34464","12.0","18.0","00 hr 00 min 18 secs","2","50"
"2019-01-16T20:10:02.471089","34464","13.0","21.0","00 hr 00 min 21 secs","2","50"
"2019-01-16T20:10:02.471089","34464","14.0","32.0","00 hr 00 min 32 secs","2","50"
"2019-01-16T20:10:02.471089","34464","16.0","29.0","00 hr 00 min 29 secs","2","50"
"2019-01-16T20:10:02.471089","34464","16.0","31.0","00 hr 00 min 31 secs","2","50"
"2019-01-16T20:10:02.471089","34464","17.0","20.0","00 hr 00 min 20 secs","2","50"
"2019-01-16T20:10:02.471089","34464","18.0","16.0","00 hr 00 min 16 secs","2","50"
"2019-01-16T20:10:02.471089","34464","19.0","16.0","00 hr 00 min 16 secs","2","50"
"2019-01-16T20:10:02.471089","34464","20.0","25.0","00 hr 00 min 25 secs","2","50"
"2019-01-16T20:10:02.471089","34464","21.0","26.0","00 hr 00 min 26 secs","2","50"
"2019-01-16T20:10:02.471089","34464","22.0","27.0","00 hr 00 min 27 secs","2","50"
"2019-01-16T20:10:02.471089","34464","23.0","30.0","00 hr 00 min 30 secs","2","50"
"2019-01-16T20:10:02.471089","34464","24.0","26.0","00 hr 00 min 26 secs","2","50"
"2019-01-16T20:10:02.471089","34464","25.0","34.0","00 hr 00 min 34 secs","2","50"
"2019-01-16T20:10:02.471089","34464","26.0","12.0","00 hr 00 min 12 secs","2","50"
"2019-01-16T20:10:02.471089","34464","27.0","16.0","00 hr 00 min 16 secs","2","50"
"2019-01-16T20:10:02.471089","34464","28.0","17.0","00 hr 00 min 17 secs","2","50"
"2019-01-16T20:10:02.471089","34464","30.0","19.0","00 hr 00 min 19 secs","2","50"
"2019-01-16T20:10:02.471089","34464","31.0","25.0","00 hr 00 min 25 secs","2","50"
"2019-01-16T20:10:02.471089","34464","32.0","23.0","00 hr 00 min 23 secs","2","50"
"2019-01-16T20:10:02.471089","34464","32.0","11.0","00 hr 00 min 11 secs","2","50"
"2019-01-16T20:10:02.471089","34464","33.0","12.0","00 hr 00 min 12 secs","2","50"
"2019-01-16T20:10:02.471089","34464","35.0","12.0","00 hr 00 min 12 secs","2","50"
"2019-01-16T20:10:02.471089","34464","36.0","14.0","00 hr 00 min 14 secs","2","50"
"2019-01-16T20:10:02.471089","34464","37.0","19.0","00 hr 00 min 19 secs","2","50"
"2019-01-16T20:10:02.471089","34464","38.0","70.0","00 hr 01 min 10 secs","2","50"
"2019-01-16T20:10:02.471089","34464","39.0","24.0","00 hr 00 min 24 secs","2","50"
"2019-01-16T20:10:02.471089","34464","40.0","42.0","00 hr 00 min 42 secs","2","50"
"2019-01-16T20:10:02.471089","34464","41.0","18.0","00 hr 00 min 18 secs","2","50"
"2019-01-16T20:10:02.471089","34464","42.0","16.0","00 hr 00 min 16 secs","2","50"
"2019-01-16T20:10:02.471089","34464","43.0","21.0","00 hr 00 min 21 secs","2","50"
"2019-01-16T20:10:02.471089","34464","45.0","18.0","00 hr 00 min 18 secs","2","50"
"2019-01-16T20:10:02.471089","34464","46.0","29.0","00 hr 00 min 29 secs","2","50"
"2019-01-16T20:10:02.471089","34464","47.0","16.0","00 hr 00 min 16 secs","2","50"
"2019-01-16T20:10:02.471089","34464","50.0","12.0","00 hr 00 min 12 secs","2","50"
"2019-01-16T20:15:02.203488","34199","5.0","223.0","00 hr 03 min 43 secs","5","17"
"2019-01-16T20:15:02.203488","34199","6.0","357.0","00 hr 05 min 57 secs","5","17"
"2019-01-16T20:15:02.203488","34199","7.0","185.0","00 hr 03 min 05 secs","5","17"
"2019-01-16T20:15:02.203488","34199","8.0","21.0","00 hr 00 min 21 secs","5","17"
"2019-01-16T20:15:02.203488","34199","9.0","119.0","00 hr 01 min 59 secs","5","17"
"2019-01-16T20:15:02.203488","34199","10.0","223.0","00 hr 03 min 43 secs","5","17"
"2019-01-16T20:15:02.203488","34199","11.0","128.0","00 hr 02 min 08 secs","5","17"
"2019-01-16T20:15:02.203488","34199","12.0","21.0","00 hr 00 min 21 secs","5","17"
"2019-01-16T20:15:02.203488","34199","13.0","93.0","00 hr 01 min 33 secs","5","17"
"2019-01-16T20:15:02.203488","34199","14.0","128.0","00 hr 02 min 08 secs","5","17"
"2019-01-16T20:15:02.203488","34199","16.0","70.0","00 hr 01 min 10 secs","5","17"
"2019-01-16T20:15:02.203488","34199","16.0","42.0","00 hr 00 min 42 secs","5","17"
"2019-01-16T20:15:02.203488","34199","17.0","19.0","00 hr 00 min 19 secs","5","17"
"2019-01-16T20:20:02.898175","33817","2.0","1134.0","00 hr 18 min 54 secs","2","11"
"2019-01-16T20:20:02.898175","33817","3.0","409.0","00 hr 06 min 49 secs","2","11"
"2019-01-16T20:20:02.898175","33817","4.0","333.0","00 hr 05 min 33 secs","2","11"
"2019-01-16T20:20:02.898175","33817","5.0","284.0","00 hr 04 min 44 secs","2","11"
"2019-01-16T20:20:02.898175","33817","6.0","229.0","00 hr 03 min 49 secs","2","11"
"2019-01-16T20:20:02.898175","33817","7.0","185.0","00 hr 03 min 05 secs","2","11"
"2019-01-16T20:20:02.898175","33817","8.0","94.0","00 hr 01 min 34 secs","2","11"
"2019-01-16T20:20:02.898175","33817","9.0","119.0","00 hr 01 min 59 secs","2","11"
"2019-01-16T20:20:02.898175","33817","10.0","14.0","00 hr 00 min 14 secs","2","11"
"2019-01-16T20:20:02.898175","33817","11.0","12.0","00 hr 00 min 12 secs","2","11"
"2019-01-16T20:25:02.560194","34054","6.0","160.0","00 hr 02 min 40 secs","6","12"
"2019-01-16T20:25:02.560194","34054","7.0","143.0","00 hr 02 min 23 secs","6","12"
"2019-01-16T20:25:02.560194","34054","8.0","94.0","00 hr 01 min 34 secs","6","12"
"2019-01-16T20:25:02.560194","34054","9.0","94.0","00 hr 01 min 34 secs","6","12"
"2019-01-16T20:25:02.560194","34054","10.0","94.0","00 hr 01 min 34 secs","6","12"
"2019-01-16T20:25:02.560194","34054","11.0","29.0","00 hr 00 min 29 secs","6","12"
"2019-01-16T20:25:02.560194","34054","12.0","11.0","00 hr 00 min 11 secs","6","12"
"2019-01-16T20:30:03.210588","33725","2.0","859.0","00 hr 14 min 19 secs","2","40"
"2019-01-16T20:30:03.210588","33725","3.0","33.0","00 hr 00 min 33 secs","2","40"
"2019-01-16T20:30:03.210588","33725","4.0","810.0","00 hr 13 min 30 secs","2","40"
"2019-01-16T20:30:03.210588","33725","5.0","1263.0","00 hr 21 min 03 secs","2","40"
"2019-01-16T20:30:03.210588","33725","6.0","25.0","00 hr 00 min 25 secs","2","40"
"2019-01-16T20:30:03.210588","33725","7.0","51.0","00 hr 00 min 51 secs","2","40"
"2019-01-16T20:30:03.210588","33725","8.0","31.0","00 hr 00 min 31 secs","2","40"
"2019-01-16T20:30:03.210588","33725","9.0","20.0","00 hr 00 min 20 secs","2","40"
"2019-01-16T20:30:03.210588","33725","10.0","46.0","00 hr 00 min 46 secs","2","40"
"2019-01-16T20:30:03.210588","33725","11.0","18.0","00 hr 00 min 18 secs","2","40"
"2019-01-16T20:30:03.210588","33725","12.0","31.0","00 hr 00 min 31 secs","2","40"
"2019-01-16T20:30:03.210588","33725","13.0","59.0","00 hr 00 min 59 secs","2","40"
"2019-01-16T20:30:03.210588","33725","14.0","21.0","00 hr 00 min 21 secs","2","40"
"2019-01-16T20:30:03.210588","33725","16.0","29.0","00 hr 00 min 29 secs","2","40"
"2019-01-16T20:30:03.210588","33725","16.0","38.0","00 hr 00 min 38 secs","2","40"
"2019-01-16T20:30:03.210588","33725","17.0","15.0","00 hr 00 min 15 secs","2","40"
"2019-01-16T20:30:03.210588","33725","18.0","43.0","00 hr 00 min 43 secs","2","40"
"2019-01-16T20:30:03.210588","33725","19.0","19.0","00 hr 00 min 19 secs","2","40"
"2019-01-16T20:30:03.210588","33725","20.0","20.0","00 hr 00 min 20 secs","2","40"
"2019-01-16T20:30:03.210588","33725","21.0","15.0","00 hr 00 min 15 secs","2","40"
"2019-01-16T20:30:03.210588","33725","22.0","39.0","00 hr 00 min 39 secs","2","40"
"2019-01-16T20:30:03.210588","33725","23.0","21.0","00 hr 00 min 21 secs","2","40"
"2019-01-16T20:30:03.210588","33725","24.0","26.0","00 hr 00 min 26 secs","2","40"
"2019-01-16T20:30:03.210588","33725","25.0","16.0","00 hr 00 min 16 secs","2","40"
"2019-01-16T20:30:03.210588","33725","26.0","12.0","00 hr 00 min 12 secs","2","40"
"2019-01-16T20:30:03.210588","33725","27.0","24.0","00 hr 00 min 24 secs","2","40"
"2019-01-16T20:30:03.210588","33725","28.0","17.0","00 hr 00 min 17 secs","2","40"
"2019-01-16T20:30:03.210588","33725","30.0","27.0","00 hr 00 min 27 secs","2","40"
"2019-01-16T20:30:03.210588","33725","31.0","22.0","00 hr 00 min 22 secs","2","40"
"2019-01-16T20:30:03.210588","33725","32.0","14.0","00 hr 00 min 14 secs","2","40"
"2019-01-16T20:30:03.210588","33725","32.0","26.0","00 hr 00 min 26 secs","2","40"
"2019-01-16T20:30:03.210588","33725","33.0","32.0","00 hr 00 min 32 secs","2","40"
"2019-01-16T20:30:03.210588","33725","35.0","45.0","00 hr 00 min 45 secs","2","40"
"2019-01-16T20:30:03.210588","33725","36.0","33.0","00 hr 00 min 33 secs","2","40"
"2019-01-16T20:30:03.210588","33725","37.0","19.0","00 hr 00 min 19 secs","2","40"
"2019-01-16T20:30:03.210588","33725","38.0","83.0","00 hr 01 min 23 secs","2","40"
"2019-01-16T20:30:03.210588","33725","39.0","24.0","00 hr 00 min 24 secs","2","40"
"2019-01-16T20:30:03.210588","33725","40.0","11.0","00 hr 00 min 11 secs","2","40"
"2019-01-16T20:35:01.909154","33543","2.0","334.0","00 hr 05 min 34 secs","2","25"
"2019-01-16T20:35:01.909154","33543","3.0","179.0","00 hr 02 min 59 secs","2","25"
"2019-01-16T20:35:01.909154","33543","4.0","169.0","00 hr 02 min 49 secs","2","25"
"2019-01-16T20:35:01.909154","33543","5.0","1683.0","00 hr 28 min 03 secs","2","25"
"2019-01-16T20:35:01.909154","33543","6.0","81.0","00 hr 01 min 21 secs","2","25"
"2019-01-16T20:35:01.909154","33543","7.0","81.0","00 hr 01 min 21 secs","2","25"
"2019-01-16T20:35:01.909154","33543","8.0","77.0","00 hr 01 min 17 secs","2","25"
"2019-01-16T20:35:01.909154","33543","9.0","88.0","00 hr 01 min 28 secs","2","25"
"2019-01-16T20:35:01.909154","33543","10.0","17.0","00 hr 00 min 17 secs","2","25"
"2019-01-16T20:35:01.909154","33543","11.0","75.0","00 hr 01 min 15 secs","2","25"
"2019-01-16T20:35:01.909154","33543","12.0","77.0","00 hr 01 min 17 secs","2","25"
"2019-01-16T20:35:01.909154","33543","13.0","13.0","00 hr 00 min 13 secs","2","25"
"2019-01-16T20:35:01.909154","33543","14.0","15.0","00 hr 00 min 15 secs","2","25"
"2019-01-16T20:35:01.909154","33543","16.0","69.0","00 hr 01 min 09 secs","2","25"
"2019-01-16T20:35:01.909154","33543","16.0","29.0","00 hr 00 min 29 secs","2","25"
"2019-01-16T20:35:01.909154","33543","17.0","36.0","00 hr 00 min 36 secs","2","25"
"2019-01-16T20:35:01.909154","33543","18.0","40.0","00 hr 00 min 40 secs","2","25"
"2019-01-16T20:35:01.909154","33543","19.0","14.0","00 hr 00 min 14 secs","2","25"
"2019-01-16T20:35:01.909154","33543","20.0","64.0","00 hr 01 min 04 secs","2","25"
"2019-01-16T20:35:01.909154","33543","21.0","15.0","00 hr 00 min 15 secs","2","25"
"2019-01-16T20:35:01.909154","33543","22.0","39.0","00 hr 00 min 39 secs","2","25"
"2019-01-16T20:35:01.909154","33543","23.0","21.0","00 hr 00 min 21 secs","2","25"
"2019-01-16T20:35:01.909154","33543","24.0","26.0","00 hr 00 min 26 secs","2","25"
"2019-01-16T20:35:01.909154","33543","25.0","12.0","00 hr 00 min 12 secs","2","25"
"2019-01-16T20:40:02.604977","33636","2.0","426.0","00 hr 07 min 06 secs","2","10"
"2019-01-16T20:40:02.604977","33636","3.0","76.0","00 hr 01 min 16 secs","2","10"
"2019-01-16T20:40:02.604977","33636","4.0","411.0","00 hr 06 min 51 secs","2","10"
"2019-01-16T20:40:02.604977","33636","5.0","38.0","00 hr 00 min 38 secs","2","10"
"2019-01-16T20:40:02.604977","33636","6.0","141.0","00 hr 02 min 21 secs","2","10"
"2019-01-16T20:40:02.604977","33636","7.0","16.0","00 hr 00 min 16 secs","2","10"
"2019-01-16T20:40:02.604977","33636","8.0","20.0","00 hr 00 min 20 secs","2","10"
"2019-01-16T20:40:02.604977","33636","9.0","16.0","00 hr 00 min 16 secs","2","10"
"2019-01-16T20:40:02.604977","33636","10.0","14.0","00 hr 00 min 14 secs","2","10"
"2019-01-16T20:45:02.286767","33655","2.0","172.0","00 hr 02 min 52 secs","2","8"
"2019-01-16T20:45:02.286767","33655","3.0","59.0","00 hr 00 min 59 secs","2","8"
"2019-01-16T20:45:02.286767","33655","4.0","52.0","00 hr 00 min 52 secs","2","8"
"2019-01-16T20:45:02.286767","33655","5.0","49.0","00 hr 00 min 49 secs","2","8"
"2019-01-16T20:45:02.286767","33655","6.0","221.0","00 hr 03 min 41 secs","2","8"
"2019-01-16T20:45:02.286767","33655","7.0","27.0","00 hr 00 min 27 secs","2","8"
"2019-01-16T20:45:02.286767","33655","8.0","12.0","00 hr 00 min 12 secs","2","8"
"2019-01-16T20:50:02.098371","33508","3.0","228.0","00 hr 03 min 48 secs","3","5"
"2019-01-16T20:50:02.098371","33508","4.0","125.0","00 hr 02 min 05 secs","3","5"
"2019-01-16T20:50:02.098371","33508","5.0","16.0","00 hr 00 min 16 secs","3","5"
"2019-01-16T20:55:03.970259","33750","10.0","131.0","00 hr 02 min 11 secs","10","14"
"2019-01-16T20:55:03.970259","33750","11.0","72.0","00 hr 01 min 12 secs","10","14"
"2019-01-16T20:55:03.970259","33750","12.0","78.0","00 hr 01 min 18 secs","10","14"
"2019-01-16T20:55:03.970259","33750","13.0","14.0","00 hr 00 min 14 secs","10","14"
"2019-01-16T20:55:03.970259","33750","14.0","12.0","00 hr 00 min 12 secs","10","14"
"2019-01-16T21:00:02.663621","33642","2.0","808.0","00 hr 13 min 28 secs","2","15"
"2019-01-16T21:00:02.663621","33642","3.0","692.0","00 hr 11 min 32 secs","2","15"
"2019-01-16T21:00:02.663621","33642","4.0","195.0","00 hr 03 min 15 secs","2","15"
"2019-01-16T21:00:02.663621","33642","5.0","133.0","00 hr 02 min 13 secs","2","15"
"2019-01-16T21:00:02.663621","33642","6.0","133.0","00 hr 02 min 13 secs","2","15"
"2019-01-16T21:00:02.663621","33642","7.0","87.0","00 hr 01 min 27 secs","2","15"
"2019-01-16T21:00:02.663621","33642","8.0","18.0","00 hr 00 min 18 secs","2","15"
"2019-01-16T21:00:02.663621","33642","9.0","98.0","00 hr 01 min 38 secs","2","15"
"2019-01-16T21:00:02.663621","33642","10.0","88.0","00 hr 01 min 28 secs","2","15"
"2019-01-16T21:00:02.663621","33642","11.0","79.0","00 hr 01 min 19 secs","2","15"
"2019-01-16T21:00:02.663621","33642","12.0","78.0","00 hr 01 min 18 secs","2","15"
"2019-01-16T21:00:02.663621","33642","13.0","12.0","00 hr 00 min 12 secs","2","15"
"2019-01-16T21:00:02.663621","33642","14.0","77.0","00 hr 01 min 17 secs","2","15"
"2019-01-16T21:05:02.616164","33373","3.0","24.0","00 hr 00 min 24 secs","3","30"
"2019-01-16T21:05:02.616164","33373","4.0","14.0","00 hr 00 min 14 secs","3","30"
"2019-01-16T21:05:02.616164","33373","5.0","34.0","00 hr 00 min 34 secs","3","30"
"2019-01-16T21:05:02.616164","33373","6.0","18.0","00 hr 00 min 18 secs","3","30"
"2019-01-16T21:05:02.616164","33373","7.0","28.0","00 hr 00 min 28 secs","3","30"
"2019-01-16T21:05:02.616164","33373","8.0","28.0","00 hr 00 min 28 secs","3","30"
"2019-01-16T21:05:02.616164","33373","9.0","30.0","00 hr 00 min 30 secs","3","30"
"2019-01-16T21:05:02.616164","33373","10.0","52.0","00 hr 00 min 52 secs","3","30"
"2019-01-16T21:05:02.616164","33373","11.0","23.0","00 hr 00 min 23 secs","3","30"
"2019-01-16T21:05:02.616164","33373","12.0","26.0","00 hr 00 min 26 secs","3","30"
"2019-01-16T21:05:02.616164","33373","13.0","19.0","00 hr 00 min 19 secs","3","30"
"2019-01-16T21:05:02.616164","33373","14.0","23.0","00 hr 00 min 23 secs","3","30"
"2019-01-16T21:05:02.616164","33373","16.0","26.0","00 hr 00 min 26 secs","3","30"
"2019-01-16T21:05:02.616164","33373","16.0","18.0","00 hr 00 min 18 secs","3","30"
"2019-01-16T21:05:02.616164","33373","17.0","28.0","00 hr 00 min 28 secs","3","30"
"2019-01-16T21:05:02.616164","33373","18.0","40.0","00 hr 00 min 40 secs","3","30"
"2019-01-16T21:05:02.616164","33373","19.0","42.0","00 hr 00 min 42 secs","3","30"
"2019-01-16T21:05:02.616164","33373","20.0","28.0","00 hr 00 min 28 secs","3","30"
"2019-01-16T21:05:02.616164","33373","21.0","21.0","00 hr 00 min 21 secs","3","30"
"2019-01-16T21:05:02.616164","33373","22.0","11.0","00 hr 00 min 11 secs","3","30"
"2019-01-16T21:05:02.616164","33373","23.0","46.0","00 hr 00 min 46 secs","3","30"
"2019-01-16T21:05:02.616164","33373","24.0","21.0","00 hr 00 min 21 secs","3","30"
"2019-01-16T21:05:02.616164","33373","25.0","637.0","00 hr 10 min 37 secs","3","30"
"2019-01-16T21:05:02.616164","33373","26.0","12.0","00 hr 00 min 12 secs","3","30"
"2019-01-16T21:05:02.616164","33373","27.0","21.0","00 hr 00 min 21 secs","3","30"
"2019-01-16T21:05:02.616164","33373","28.0","27.0","00 hr 00 min 27 secs","3","30"
"2019-01-16T21:05:02.616164","33373","30.0","28.0","00 hr 00 min 28 secs","3","30"
"2019-01-16T21:10:02.358560","33360","2.0","2174.0","00 hr 36 min 14 secs","2","9"
"2019-01-16T21:10:02.358560","33360","3.0","67.0","00 hr 01 min 07 secs","2","9"
"2019-01-16T21:10:02.358560","33360","4.0","59.0","00 hr 00 min 59 secs","2","9"
"2019-01-16T21:10:02.358560","33360","5.0","39.0","00 hr 00 min 39 secs","2","9"
"2019-01-16T21:10:02.358560","33360","6.0","106.0","00 hr 01 min 46 secs","2","9"
"2019-01-16T21:10:02.358560","33360","7.0","41.0","00 hr 00 min 41 secs","2","9"
"2019-01-16T21:10:02.358560","33360","8.0","45.0","00 hr 00 min 45 secs","2","9"
"2019-01-16T21:10:02.358560","33360","9.0","17.0","00 hr 00 min 17 secs","2","9"
"2019-01-16T21:15:02.038717","33133","2.0","185.0","00 hr 03 min 05 secs","2","9"
"2019-01-16T21:15:02.038717","33133","3.0","146.0","00 hr 02 min 26 secs","2","9"
"2019-01-16T21:15:02.038717","33133","4.0","34.0","00 hr 00 min 34 secs","2","9"
"2019-01-16T21:15:02.038717","33133","5.0","54.0","00 hr 00 min 54 secs","2","9"
"2019-01-16T21:15:02.038717","33133","6.0","24.0","00 hr 00 min 24 secs","2","9"
"2019-01-16T21:15:02.038717","33133","7.0","67.0","00 hr 01 min 07 secs","2","9"
"2019-01-16T21:15:02.038717","33133","8.0","52.0","00 hr 00 min 52 secs","2","9"
